35248659	A new era for the therapeutic management of the ongoing COVID-19 pandemic
32362051	Drug reaction with eosinophilia and systemic symptoms syndrome to hydroxychloroquine, an old drug in the spotlight
35899637	Tocilizumab for the Treatment of Severe COVID-19
35401220	Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19
35642193	Impact of corticosteroid therapy on outcomes of persons with SARS-CoV-2, SARS-CoV, or MERS-CoV infection: a systematic review and meta-analysis.
34645374	Potential Therapeutic Targets and Promising Drugs for Combating SARS-CoV-2
34565108	Early treatment of COVID-19 patients with hydroxychloroquine and azithromycin: A retrospective analysis of 1061cases in Marseille, France
33407777	Combined treatment of tocilizumab and chloroquine on severe COVID-19: a case report
32362440	Therapeutic potential of ciclesonide inahalation for COVID-19 pneumonia: Report of three cases
33735262	Association of use of angiotensin-converting enzyme inhibitors and angiotensin II receptor blockers with testing positive for Coronavirus Disease 2019 (COVID-19)
35807895	Cytokine storm intervention in the early stages of COVID-19 pneumonia
35611385	Convalescent Plasma: Therapeutic Hope or Hopeless Strategy in the SARS-CoV-2 Pandemic
35874956	Review: Hydroxychloroquine and Chloroquine for Treatment of SARS-CoV-2 (COVID-19
35903092	Candidate drugs against SARS-CoV-2 and COVID-19
34634853	Quadruple therapy for asymptomatic COVID-19 infection patients
32339007	Discontinuation of antiviral drugs may be the reason for recovered COVID-19 patients testing positive again
32360516	The first case of COVID-19 treated with the complement C3 inhibitor AMY-101
35874909	Efficacy and safety of lopinavir/ritonavir or arbidol in adult patients with mild/moderate COVID-19: an exploratory randomized controlled trial
35906092	Evidence for Use or Disuse of Renin–Angiotensin System Modulators in Patients Having COVID-19 With an Underlying Cardiorenal Disorder
32350928	Rethinking the role of hydroxychloroquine in the treatment of COVID-19
-	Efetividade e toxicidade da cloroquina e da hidroxicloroquina associada (ou não) à azitromicina para tratamento da COVID-19. O que sabemos até o momento?
32357553	Repurposing Antiviral Protease Inhibitors Using Extracellular Vesicles for Potential Therapy of COVID-19
35891331	COVID-19: Immunology and treatment options
35822173	COVID-19: Therapeutics and Their Toxicities
35809024	Convalescent plasma: possible therapy for novel coronavirus disease 2019
32766266	A Coronavirus Disease 2019 (COVID-19) Patient with Multifocal Pneumonia Treated with Hydroxychloroquine
35839363	Cardiovascular Disease, Drug Therapy, and Mortality in Covid-19
35846737	Renin-Angiotensin-Aldosterone System Blockers and the Risk of Covid-19
35899637	Effective treatment of severe COVID-19 patients with tocilizumab
35846737	Renin–Angiotensin–Aldosterone System Inhibitors and Risk of Covid-19
32350818	Chloroquine-induced QTc prolongation in COVID-19 patients
35665313	Convalescent plasma transfusion for the treatment of COVID-19: Systematic review
32359203	A Rapid Systematic Review of Clinical Trials Utilizing Chloroquine and Hydroxychloroquine as a Treatment for COVID-19
35677110	Supportive Treatment with Tocilizumab for COVID-19: A Systematic Review
35899173	Coronavirus Infections in Children Including COVID-19
-	The role of afferent pulmonary innervation in ARDS associated with COVID-19 and potential use of resiniferatoxin to improve prognosis of patients in advanced disease state: A review
35871137	Treatment for emerging viruses: Convalescent plasma and COVID-19
35894609	Renin–Angiotensin–Aldosterone System Inhibitors in Patients with Covid-19
-	Co-Infection with SARS-COV-2 and Parainfluenza in a young adult patient with pneumonia: Case Report
-	Effects Of ARBs And ACEIs On Virus Infection, Inflammatory Status And Clinical Outcomes In COVID-19 Patients With Hypertension: A Single Center Retrospective Study
32898238	Effect of Convalescent Plasma Therapy on Viral Shedding and Survival in COVID-19 Patients
33213530	Experimental Treatment with Favipiravir for COVID-19: An Open-Label Control Study
32351873	Will the antimalarial drug take over to combat COVID-19?
32341442	Interactions of coronaviruses with ACE2, angiotensin II, and RAS inhibitors-lessons from available evidence and insights into COVID-19
32328576	Can early and high intravenous dose of vitamin C prevent and treat coronavirus disease 2019 (COVID-19)?
32344202	Impact of immune enhancement on Covid-19 polyclonal hyperimmune globulin therapy and vaccine development
35890048	Darunavir does not prevent SARS-CoV-2 infection in HIV patients
-	Use of tocilizumab for COVID-19 infection-induced cytokine release syndrome: A cautionary case report
-	SARS-CoV-2 infection in a patient on chronic hydroxychloroquine therapy: Implications for prophylaxis
35691607	Umifenovir treatment is not associated with improved outcomes in patients with coronavirus disease 2019: A retrospective study
32423584	Remdesivir in adults with severe COVID-19: a randomised, double-blind, placebo-controlled, multicentre trial
32299202	COVID-19, immune system response, hyperinflammation and repurposing anti-rheumatic drugs
35900758	Pharmacotherapy in COVID-19
35530725	COVID-19: An update on diagnostic and therapeutic approaches
32320825	Recent progress and challenges in drug development against COVID-19 coronavirus (SARS-CoV-2) - an update on the status
35746700	Treatment of SARS-CoV-2: How far have we reached?
-	Coronavirus Disease 19 (COVID-19) complicated with pneumonia in a patient with rheumatoid arthritis receiving conventional disease-modifying antirheumatic drugs
34662075	Two distinct cases with COVID-19 in kidney transplant recipients
34894345	Rational Use of Tocilizumab in the Treatment of Novel Coronavirus Pneumonia
32305589	Combating Devastating COVID -19 by Drug Repurposing
-	Pharmacologic perspective: glycyrrhizin may be an efficacious therapeutic agent for COVID-19
32335561	Update on treatment of COVID-19: ongoing studies between promising and disappointing results
-	The cytokine release syndrome (CRS) of severe COVID-19 and Interleukin-6 receptor (IL-6R) antagonist Tocilizumab may be the key to reduce the mortality
32334062	Current status of potential therapeutic candidates for the COVID-19 crisis
32235575	The First 75 Days of Novel Coronavirus (SARS-CoV-2) Outbreak: Recent Advances, Prevention, and Treatment
32333398	A hypothesis for pathobiology and treatment of COVID-19: the centrality of ACE1/ACE2 imbalance
32333818	COVID-19: lambda interferon against viral load and hyperinflammation
-	Successful recovery of COVID-19 pneumonia in a patient from Colombia after receiving chloroquine and clarithromycin
-	Clinical course of coronavirus disease 2019 (COVID-19) in a series of 17 patients with systemic lupus erythematosus under long-term treatment with hydroxychloroquine
-	Fibrinolytic abnormalities in acute respiratory distress syndrome (ARDS) and versatility of thromobolytic drugs to treat COVID-19
32329520	Current pharmacological treatments for COVID-19: what’s next?
32329877	SARS-CoV-2 causing pneumonia-associated respiratory disorder (COVID-19): diagnostic and proposed therapeutic options
32320478	Risks of ACE inhibitor and ARB usage in COVID-19: evaluating the evidence
32317431	Therapeutic opportunities to manage COVID-19/SARS-CoV-2 infection: Present and future
32317220	The anti-viral facet of anti-rheumatic drugs: Lessons from COVID-19
-	Depriving Iron Supply to the Virus Represents a Promising Adjuvant Therapeutic Against Viral Survival
32329881	Eculizumab treatment in patients with COVID-19: preliminary results from real life ASL Napoli 2 Nord experience
32317225	A sporadic COVID-19 pneumonia treated with extracorporeal membrane oxygenation in Tokyo, Japan: A case report
35222849	Association of Renin-Angiotensin System Inhibitors With Severity or Risk of Death in Patients With Hypertension Hospitalized for Coronavirus Disease 2019 (COVID-19) Infection in Wuhan, China
-	Myocarditis in a patient with COVID-19: a cause of raised troponin and ECG changes
32324898	Incidence of Adverse Drug Reactions in COVID-19 patients in China: an active monitoring study by Hospital Pharmacovigilance System
32812199	High incidence of venous thromboembolic events in anticoagulated severe COVID-19 patients
32318327	Potential therapeutic effects of dipyridamole in the severely ill patients with COVID-19
34991982	A Trial of Lopinavir–Ritonavir in Adults Hospitalized with Severe COVID-19
32323646	Chloroquine and Hydroxychloroquine for the Prevention or Treatment of Novel Coronavirus Disease (COVID-19) in Africa: Caution for Inappropriate Off-Label Use in Healthcare Settings
-	COVID-19 pneumonia in a kidney transplant recipient successfully treated with Tocilizumab and Hydroxychloroquine
-	COVID-19 infection and treatment with hydroxychloroquine cause severe haemolysis crisis in a patient with glucose-6-phosphate dehydrogenase deficiency
-	A Case of SARS-CoV-2-pneumonia with successful antiviral therapy in a 77-year-old male with heart transplant
35905465	Safety signals for QT prolongation or Torsades de Pointes associated with azithromycin with or without chloroquine or hydroxychloroquine
32321905	Neuropsychiatric adverse events of chloroquine: a real-world pharmacovigilance study using the FDA Adverse Event Reporting System (FAERS) database
32330277	Effect of High vs Low Doses of Chloroquine Diphosphate as Adjunctive Therapy for Patients Hospitalized With Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Infection A Randomized Clinical Trial
35847679	Emerging Therapeutic Strategies for COVID-19 patients
35403487	Prevention and Treatment of Venous Thromboembolism Associated with Coronavirus Disease 2019 Infection: A Consensus Statement before Guidelines
35888774	Janus Kinase inhibitor baricitinib is not an ideal option for management of COVID-19
32313880	PAK1-blockers: Potential Therapeutics against COVID-19
32313885	COVID-19 Clinical Trials: A Primer for the Cardiovascular and Cardio-Oncology Communities
-	COVID-19 in a MS patient treated with ocrelizumab: does immunosuppression have a protective role?
32319102	Points to consider in the preparation and transfusion of COVID-19 convalescent plasma
-	Case Report: Hepatotoxicity Associated with the Use of Hydroxychloroquine in a Patient with Novel Coronavirus Disease (COVID-19)
35849960	Therapeutic strategies for critically ill patients with COVID-19
-	A short review on antibody therapy for COVID-19
34444055	Treatment options for COVID-19: The reality and challenges
32248575	Natural products and their derivatives against coronavirus: A review of the non-clinical and pre-clinical data
32308732	Treatment efficacy analysis of traditional Chinese medicine for novel coronavirus pneumonia (COVID-19): an empirical study from Wuhan, Hubei Province, China
